,brandid,umlid
6033,7.0,po1000007571
6034,7.0,po1000004457
6035,7.0,po1000008176
6036,7.0,po1000004119
6037,7.0,po1000001372
6038,7.0,po1000004373
6039,7.0,po1000008583
6040,7.0,po1000007637
6041,7.0,po1000004868
6042,7.0,po1000000106
6043,7.0,po1000008411
6044,7.0,po1000008207
6045,7.0,po1000004171
6046,7.0,po1000004056
6047,7.0,po1000006144
6048,7.0,po1000002063
6049,7.0,po1000002913
6050,7.0,po1000007600
6051,7.0,po1000008435
6052,7.0,po1000004450
6053,7.0,po1000004531
6054,7.0,po1000003976
6055,7.0,po1000007546
6056,7.0,po1000004321
6057,7.0,po1000004541
6058,7.0,po1000004427
6059,7.0,po1000004318
6060,7.0,po1000008132
6061,7.0,po1000004176
6062,7.0,po1000010074
6063,7.0,po1000006376
6064,7.0,po1000011301
6065,7.0,po1000006159
6066,7.0,po1000004402
6067,7.0,po1000009023
6068,7.0,po1000008380
6069,7.0,po1000002520
6070,7.0,po1000006264
6071,7.0,po1000008210
6072,7.0,po1000006340
6073,7.0,po1000004350
6074,7.0,po1000004428
6075,7.0,po1000011319
6076,7.0,po1000008578
6077,7.0,po1000004281
6078,7.0,po1000004219
6079,7.0,po1000008227
6080,7.0,po1000007477
6081,7.0,po1000004202
6082,7.0,po1000008647
6083,7.0,po1000004181
6084,7.0,po1000000354
6085,7.0,po1000004208
6086,7.0,po1000004545
6087,7.0,po1000008074
6088,7.0,po1000004134
6089,7.0,po1000011160
6090,7.0,po1000004863
6091,7.0,po1000004311
6092,7.0,po1000000553
6093,7.0,po1000004155
6094,7.0,po1000004296
6095,7.0,po1000000939
6096,7.0,po1000004239
6097,7.0,po1000007648
6098,7.0,po1000008424
6099,7.0,po1000004423
6100,7.0,po1000004068
6101,7.0,po1000007646
6102,7.0,po1000004101
6103,7.0,po1000008228
6104,7.0,po1000005222
6105,7.0,po1000010039
6106,7.0,po1000004548
6107,7.0,po1000001618
6108,7.0,po1000004525
6109,7.0,po1000011182
6110,7.0,po1000004415
6111,7.0,po1000007509
6112,7.0,po1000004163
6113,7.0,po1000004386
6114,7.0,po1000000411
6115,7.0,po1000002356
6116,7.0,po1000000319
6117,7.0,po1000004508
6118,7.0,po1000004179
6119,7.0,po1000008659
6120,7.0,po1000004192
6121,7.0,po1000008281
6122,7.0,po1000008140
6123,7.0,po1000004336
6124,7.0,po1000004312
6125,7.0,po1000002651
6126,7.0,po1000001418
6127,7.0,po1000004259
6128,7.0,po1000004852
6129,7.0,po1000003150
6130,7.0,po1000010256
6131,7.0,po1000004435
6132,7.0,po1000005793
6133,7.0,po1000008274
6134,7.0,po1000007635
6135,7.0,po1000008425
6136,7.0,po1000004504
6137,7.0,po1000001765
6138,7.0,po1000009356
6139,7.0,po1000007463
6140,7.0,po1000007534
6141,7.0,po1000004055
6142,7.0,po1000004135
6143,7.0,po1000005208
6144,7.0,po1000001278
6145,7.0,po1000004075
6146,7.0,po1000003497
6147,7.0,po1000004292
6148,7.0,po1000004571
6149,7.0,po1000004316
6150,7.0,po1000004458
6151,7.0,po1000001208
6152,7.0,po1000007658
6153,7.0,po1000008661
6154,7.0,po1000004169
6155,7.0,po1000005204
6156,7.0,po1000004442
6157,7.0,po1000004864
6158,7.0,po1000003491
6159,7.0,po1000000600
6160,7.0,po1000008567
6161,7.0,po1000001065
6162,7.0,po1000001061
6163,7.0,po1000004493
6164,7.0,po1000006210
6165,7.0,po1000004106
6166,7.0,po1000007561
6167,7.0,po1000001637
6168,7.0,po1000010059
6169,7.0,po1000008392
6170,7.0,po1000004483
6171,7.0,po1000004410
6172,7.0,po1000004295
6173,7.0,po1000001638
6174,7.0,po1000008218
6175,7.0,po1000010076
6176,7.0,po1000005302
6177,7.0,po1000000318
6178,7.0,po1000004232
6179,7.0,po1000010056
6180,7.0,po1000004168
6181,7.0,po1000004514
6182,7.0,po1000007449
6183,7.0,po1000007481
6184,7.0,po1000004063
6185,7.0,po1000006266
6186,7.0,po1000004470
6187,7.0,po1000002130
6188,7.0,po1000004157
6189,7.0,po1000004455
6190,7.0,po1000001631
6191,7.0,po1000011196
6192,7.0,po1000008208
6193,7.0,po1000003254
6194,7.0,po1000009020
6195,7.0,po1000008396
6196,7.0,po1000007660
6197,7.0,po1000008226
6198,7.0,po1000007661
6199,7.0,po1000000170
6200,7.0,po1000004207
6201,7.0,po1000008397
6202,7.0,po1000004523
6203,7.0,po1000002147
6204,7.0,po1000008233
6205,7.0,po1000008589
6206,7.0,po1000004544
6207,7.0,po1000007516
6208,7.0,po1000007566
6209,7.0,po1000000530
6210,7.0,po1000007630
6211,7.0,po1000000148
6212,7.0,po1000008143
6213,7.0,po1000007432
6214,7.0,po1000004092
6215,7.0,po1000004869
6216,7.0,po1000001345
6217,7.0,po1000004090
6218,7.0,po1000004474
6219,7.0,po1000004866
6220,7.0,po1000004162
6221,7.0,po1000010062
6222,7.0,po1000007622
6223,7.0,po1000006176
6224,7.0,po1000004372
6225,7.0,po1000000317
6226,7.0,po1000004317
6227,7.0,po1000004325
6228,7.0,po1000007651
6229,7.0,po1000007540
6230,7.0,po1000004437
6231,7.0,po1000010077
6232,7.0,po1000004110
6233,7.0,po1000010015
6234,7.0,po1000008619
6235,7.0,po1000010048
6236,7.0,po1000004335
6237,7.0,po1000004527
6238,7.0,po1000004254
6239,7.0,po1000004379
6240,7.0,po1000006365
6241,7.0,po1000001383
6242,7.0,po1000010046
6243,7.0,po1000006345
6244,7.0,po1000008423
6245,7.0,po1000008616
6246,7.0,po1000007634
6247,7.0,po1000000355
6248,7.0,po1000004364
6249,7.0,po1000007627
6250,7.0,po1000011184
6251,7.0,po1000008128
6252,7.0,po1000004555
6253,7.0,po1000004195
6254,7.0,po1000000180
6255,7.0,po1000000323
6256,7.0,po1000007610
6257,7.0,po1000004320
6258,7.0,po1000004291
6259,7.0,po1000010259
6260,7.0,po1000004404
6261,7.0,po1000008626
6262,7.0,po1000006186
6263,7.0,po1000008234
6264,7.0,po1000008416
6265,7.0,po1000007616
6266,7.0,po1000004059
6267,7.0,po1000004136
6268,7.0,po1000004246
6269,7.0,po1000010072
6270,7.0,po1000011312
6271,7.0,po1000007626
6272,7.0,po1000004867
6273,7.0,po1000007442
6274,7.0,po1000003970
6275,7.0,po1000004103
6276,7.0,po1000008586
6277,7.0,po1000010812
6278,7.0,po1000004215
6279,7.0,po1000008137
6280,7.0,po1000008429
6281,7.0,po1000008264
6282,7.0,po1000001342
6283,7.0,po1000009358
6284,7.0,po1000000058
6285,7.0,po1000004226
6286,7.0,po1000004510
6287,7.0,po1000004300
6288,7.0,po1000004064
6289,7.0,po1000008343
6290,7.0,po1000004156
6291,7.0,po1000004583
6292,7.0,po1000006161
6293,7.0,po1000004385
6294,7.0,po1000007653
6295,7.0,po1000006652
6296,7.0,po1000011193
6297,7.0,po1000008391
6298,7.0,po1000007523
6299,7.0,po1000008439
6300,7.0,po1000005218
6301,7.0,po1000008569
6302,7.0,po1000005221
6303,7.0,po1000004947
6304,7.0,po1000000021
6305,7.0,po1000000382
6306,7.0,po1000002491
6307,7.0,po1000004093
6308,7.0,po1000004843
6309,7.0,po1000006259
6310,7.0,po1000008145
6311,7.0,po1000006251
6312,7.0,po1000008613
6313,7.0,po1000004133
6314,7.0,po1000010013
6315,7.0,po1000008434
6316,7.0,po1000010255
6317,7.0,po1000000286
6318,7.0,po1000004426
6319,7.0,po1000011300
6320,7.0,po1000006246
6321,7.0,po1000008185
6322,7.0,po1000008272
6323,7.0,po1000006348
6324,7.0,po1000004446
6325,7.0,po1000004862
6326,7.0,po1000004390
6327,7.0,po1000009068
6328,7.0,po1000007672
6329,7.0,po1000001619
6330,7.0,po1000001155
6331,7.0,po1000006293
6332,7.0,po1000008135
6333,7.0,po1000007572
6334,7.0,po1000008197
6335,7.0,po1000004532
6336,7.0,po1000006156
6337,7.0,po1000007580
6338,7.0,po1000000316
6339,7.0,po1000008221
6340,7.0,po1000004467
6341,7.0,po1000001151
6342,7.0,po1000007441
6343,7.0,po1000007602
6344,7.0,po1000010805
6345,7.0,po1000006370
6346,7.0,po1000009561
6347,7.0,po1000010882
6348,7.0,po1000006226
6349,7.0,po1000004858
6350,7.0,po1000007496
6351,7.0,po1000009025
6352,7.0,po1000010020
6353,7.0,po1000008570
6354,7.0,po1000010075
6355,7.0,po1000010078
6356,7.0,po1000006145
6357,7.0,po1000004065
6358,7.0,po1000004132
6359,7.0,po1000004196
6360,7.0,po1000006247
6361,7.0,po1000006977
6362,7.0,po1000004464
6363,7.0,po1000007396
6364,7.0,po1000008292
6365,7.0,po1000000143
6366,7.0,po1000010050
6367,7.0,po1000004080
6368,7.0,po1000005205
6369,7.0,po1000008577
6370,7.0,po1000007533
6371,8.0,po1000000411
6372,8.0,po1000001417
6373,8.0,po1000004102
6374,8.0,po1000004351
6375,8.0,po1000010257
6376,8.0,po1000007436
6377,8.0,po1000007616
6378,8.0,po1000001252
6379,8.0,po1000002145
6380,8.0,po1000004461
6381,8.0,po1000004554
6382,8.0,po1000008156
6383,8.0,po1000006345
6384,8.0,po1000007528
6385,8.0,po1000008580
6386,8.0,po1000004243
6387,8.0,po1000004507
6388,8.0,po1000004556
6389,8.0,po1000008215
6390,8.0,po1000003333
6391,8.0,po1000004858
6392,8.0,po1000008606
6393,8.0,po1000004093
6394,8.0,po1000004866
6395,8.0,po1000008386
6396,8.0,po1000002130
6397,8.0,po1000004475
6398,8.0,po1000000092
6399,8.0,po1000010056
6400,8.0,po1000004194
6401,8.0,po1000000601
6402,8.0,po1000004340
6403,8.0,po1000005202
6404,8.0,po1000004842
6405,8.0,po1000004116
6406,8.0,po1000004859
6407,8.0,po1000004575
6408,8.0,po1000007457
6409,8.0,po1000004513
6410,8.0,po1000004576
6411,8.0,po1000004557
6412,8.0,po1000008389
6413,8.0,po1000008214
6414,8.0,po1000004252
6415,8.0,po1000004500
6416,8.0,po1000007468
6417,8.0,po1000004315
6418,8.0,po1000004267
6419,8.0,po1000004572
6420,8.0,po1000000315
6421,8.0,po1000004365
6422,8.0,po1000006258
6423,8.0,po1000008211
6424,8.0,po1000006259
6425,8.0,po1000000451
6426,8.0,po1000004274
6427,8.0,po1000008171
6428,8.0,po1000007640
6429,8.0,po1000004469
6430,8.0,po1000001315
6431,8.0,po1000008178
6432,8.0,po1000007641
6433,8.0,po1000004455
6434,8.0,po1000001151
6435,8.0,po1000008407
6436,8.0,po1000000324
6437,8.0,po1000002219
6438,8.0,po1000005206
6439,8.0,po1000008151
6440,8.0,po1000000180
6441,8.0,po1000010012
6442,8.0,po1000004412
6443,8.0,po1000004303
6444,8.0,po1000004306
6445,8.0,po1000004482
6446,8.0,po1000007481
6447,8.0,po1000004419
6448,8.0,po1000004864
6449,8.0,po1000004841
6450,8.0,po1000004860
6451,8.0,po1000007628
6452,8.0,po1000002198
6453,8.0,po1000004352
6454,8.0,po1000008290
6455,8.0,po1000004375
6456,8.0,po1000004488
6457,8.0,po1000004582
6458,8.0,po1000000706
6459,8.0,po1000007642
6460,8.0,po1000001619
6461,8.0,po1000004946
6462,8.0,po1000004499
6463,8.0,po1000000021
6464,8.0,po1000004204
6465,8.0,po1000000107
6466,8.0,po1000004454
6467,8.0,po1000004457
6468,8.0,po1000002320
6469,8.0,po1000000095
6470,8.0,po1000004392
6471,8.0,po1000001761
6472,8.0,po1000008636
6473,8.0,po1000000953
6474,8.0,po1000008583
6475,8.0,po1000007637
6476,8.0,po1000004403
6477,8.0,po1000004081
6478,8.0,po1000004335
6479,8.0,po1000004868
6480,8.0,po1000001043
6481,8.0,po1000001611
6482,8.0,po1000008411
6483,8.0,po1000004865
6484,8.0,po1000006251
6485,8.0,po1000004191
6486,8.0,po1000004056
6487,8.0,po1000006144
6488,8.0,po1000001279
6489,8.0,po1000008216
6490,8.0,po1000002913
6491,8.0,po1000004234
6492,8.0,po1000007623
6493,8.0,po1000008200
6494,8.0,po1000004210
6495,8.0,po1000007537
6496,8.0,po1000008412
6497,8.0,po1000008613
6498,8.0,po1000008153
6499,8.0,po1000004307
6500,8.0,po1000004313
6501,8.0,po1000004546
6502,8.0,po1000009358
6503,8.0,po1000009025
6504,8.0,po1000004318
6505,8.0,po1000008132
6506,8.0,po1000005210
6507,8.0,po1000004425
6508,8.0,po1000004270
6509,8.0,po1000006208
6510,8.0,po1000008423
6511,8.0,po1000007496
6512,8.0,po1000004085
6513,8.0,po1000004078
6514,8.0,po1000008161
6515,8.0,po1000002132
6516,8.0,po1000004175
6517,8.0,po1000004155
6518,8.0,po1000004127
6519,8.0,po1000004291
6520,8.0,po1000000950
6521,8.0,po1000002088
6522,8.0,po1000002037
6523,8.0,po1000004434
6524,8.0,po1000008273
6525,8.0,po1000004275
6526,8.0,po1000004266
6527,8.0,po1000002227
6528,8.0,po1000004491
6529,8.0,po1000008424
6530,8.0,po1000004398
6531,8.0,po1000004422
6532,8.0,po1000004490
6533,8.0,po1000004251
6534,8.0,po1000008193
6535,8.0,po1000004103
6536,8.0,po1000008641
6537,8.0,po1000004565
6538,8.0,po1000008228
6539,8.0,po1000004121
6540,8.0,po1000005222
6541,8.0,po1000004190
6542,8.0,po1000008601
6543,8.0,po1000008138
6544,8.0,po1000004064
6545,8.0,po1000001618
6546,8.0,po1000004471
6547,8.0,po1000004525
6548,8.0,po1000008197
6549,8.0,po1000007508
6550,8.0,po1000008570
6551,8.0,po1000004415
6552,8.0,po1000007646
6553,8.0,po1000004232
6554,8.0,po1000008434
6555,8.0,po1000007648
6556,8.0,po1000007509
6557,8.0,po1000004526
6558,8.0,po1000004217
6559,8.0,po1000007541
6560,8.0,po1000006328
6561,8.0,po1000003491
6562,8.0,po1000002356
6563,8.0,po1000006505
6564,8.0,po1000004508
6565,8.0,po1000002609
6566,8.0,po1000002608
6567,8.0,po1000006652
6568,8.0,po1000004514
6569,8.0,po1000004435
6570,8.0,po1000004165
6571,8.0,po1000004176
6572,8.0,po1000004511
6573,8.0,po1000001154
6574,8.0,po1000004171
6575,8.0,po1000004203
6576,8.0,po1000004260
6577,8.0,po1000006236
6578,8.0,po1000004496
6579,8.0,po1000004200
6580,8.0,po1000004443
6581,8.0,po1000004241
6582,8.0,po1000008611
6583,8.0,po1000004533
6584,8.0,po1000007511
6585,8.0,po1000007515
6586,8.0,po1000004530
6587,8.0,po1000004451
6588,8.0,po1000004286
6589,8.0,po1000000321
6590,8.0,po1000008143
6591,8.0,po1000004128
6592,8.0,po1000004852
6593,8.0,po1000005793
6594,8.0,po1000006984
6595,8.0,po1000004563
6596,8.0,po1000004553
6597,8.0,po1000001344
6598,8.0,po1000004195
6599,8.0,po1000004385
6600,8.0,po1000007534
6601,8.0,po1000004163
6602,8.0,po1000008133
6603,8.0,po1000005208
6604,8.0,po1000006182
6605,8.0,po1000004150
6606,8.0,po1000004431
6607,8.0,po1000008180
6608,8.0,po1000007546
6609,8.0,po1000001684
6610,8.0,po1000004655
6611,8.0,po1000004126
6612,8.0,po1000004139
6613,8.0,po1000004539
6614,8.0,po1000004329
6615,8.0,po1000004571
6616,8.0,po1000008435
6617,8.0,po1000008287
6618,8.0,po1000004075
6619,8.0,po1000008274
6620,8.0,po1000006977
6621,8.0,po1000007553
6622,8.0,po1000005155
6623,8.0,po1000008345
6624,8.0,po1000007658
6625,8.0,po1000001638
6626,8.0,po1000004487
6627,8.0,po1000005204
6628,8.0,po1000007566
6629,8.0,po1000004442
6630,8.0,po1000000561
6631,8.0,po1000007569
6632,8.0,po1000006268
6633,8.0,po1000000144
6634,8.0,po1000000146
6635,8.0,po1000009021
6636,8.0,po1000010794
6637,8.0,po1000001060
6638,8.0,po1000004408
6639,8.0,po1000006246
6640,8.0,po1000004309
6641,8.0,po1000008185
6642,8.0,po1000000322
6643,8.0,po1000004489
6644,8.0,po1000004106
6645,8.0,po1000004285
6646,8.0,po1000006247
6647,8.0,po1000000325
6648,8.0,po1000004316
6649,8.0,po1000001775
6650,8.0,po1000008529
6651,8.0,po1000004090
6652,8.0,po1000008585
6653,8.0,po1000001150
6654,8.0,po1000007567
6655,8.0,po1000004492
6656,8.0,po1000006202
6657,8.0,po1000001345
6658,8.0,po1000001372
6659,8.0,po1000008218
6660,8.0,po1000001057
6661,8.0,po1000004239
6662,8.0,po1000007571
6663,8.0,po1000008152
6664,8.0,po1000004334
6665,8.0,po1000004541
6666,8.0,po1000004345
6667,8.0,po1000004924
6668,8.0,po1000004246
6669,8.0,po1000001208
6670,8.0,po1000001256
6671,8.0,po1000004438
6672,8.0,po1000007449
6673,8.0,po1000006310
6674,8.0,po1000004297
6675,8.0,po1000004100
6676,8.0,po1000003150
6677,8.0,po1000004444
6678,8.0,po1000004161
6679,8.0,po1000002637
6680,8.0,po1000004470
6681,8.0,po1000007453
6682,8.0,po1000004561
6683,8.0,po1000007462
6684,8.0,po1000004288
6685,8.0,po1000004389
6686,8.0,po1000004380
6687,8.0,po1000002142
6688,8.0,po1000004562
6689,8.0,po1000004942
6690,8.0,po1000004110
6691,8.0,po1000007464
6692,8.0,po1000004323
6693,8.0,po1000000279
6694,8.0,po1000008221
6695,8.0,po1000001631
6696,8.0,po1000010249
6697,8.0,po1000004107
6698,8.0,po1000010251
6699,8.0,po1000009020
6700,8.0,po1000007473
6701,8.0,po1000004418
6702,8.0,po1000008396
6703,8.0,po1000004092
6704,8.0,po1000004172
6705,8.0,po1000008398
6706,8.0,po1000008225
6707,8.0,po1000005281
6708,8.0,po1000004223
6709,8.0,po1000000355
6710,8.0,po1000004192
6711,8.0,po1000008170
6712,8.0,po1000008400
6713,8.0,po1000007661
6714,8.0,po1000004255
6715,8.0,po1000007984
6716,8.0,po1000004373
6717,8.0,po1000004207
6718,8.0,po1000009355
6719,8.0,po1000008605
6720,8.0,po1000007662
6721,8.0,po1000004197
6722,8.0,po1000007664
6723,8.0,po1000002147
6724,8.0,po1000003004
6725,8.0,po1000001250
6726,8.0,po1000005106
6727,8.0,po1000004544
6728,8.0,po1000008184
6729,8.0,po1000008589
6730,8.0,po1000001079
6731,8.0,po1000004142
6732,8.0,po1000001207
6733,8.0,po1000008176
6734,8.0,po1000004486
6735,8.0,po1000004452
6736,8.0,po1000004498
6737,8.0,po1000004538
6738,8.0,po1000007540
6739,8.0,po1000004383
6740,8.0,po1000001612
6741,8.0,po1000000283
6742,8.0,po1000003782
6743,8.0,po1000004361
6744,8.0,po1000004378
6745,8.0,po1000004113
6746,8.0,po1000008234
6747,8.0,po1000002863
6748,8.0,po1000000314
6749,8.0,po1000004162
6750,8.0,po1000008155
6751,8.0,po1000002063
6752,8.0,po1000005212
6753,8.0,po1000004253
6754,8.0,po1000007630
6755,8.0,po1000000143
6756,8.0,po1000004302
6757,8.0,po1000007622
6758,8.0,po1000008422
6759,8.0,po1000004493
6760,8.0,po1000000560
6761,8.0,po1000004567
6762,8.0,po1000004573
6763,8.0,po1000007585
6764,8.0,po1000004944
6765,8.0,po1000004545
6766,8.0,po1000004540
6767,8.0,po1000001566
6768,8.0,po1000001565
6769,8.0,po1000006264
6770,8.0,po1000000879
6771,8.0,po1000003112
6772,8.0,po1000004497
6773,8.0,po1000004280
6774,8.0,po1000004202
6775,8.0,po1000004181
6776,8.0,po1000004134
6777,8.0,po1000002539
6778,8.0,po1000003210
6779,8.0,po1000004281
6780,8.0,po1000002520
6781,8.0,po1000004277
6782,8.0,po1000002335
6783,8.0,po1000004428
6784,8.0,po1000004331
6785,8.0,po1000004208
6786,8.0,po1000004219
6787,8.0,po1000004225
6788,8.0,po1000007604
6789,8.0,po1000007605
6790,8.0,po1000006147
6791,8.0,po1000006159
6792,8.0,po1000005128
6793,8.0,po1000008074
6794,8.0,po1000004402
6795,8.0,po1000004206
6796,8.0,po1000008199
6797,8.0,po1000004863
6798,8.0,po1000007559
6799,8.0,po1000004855
6800,8.0,po1000010948
6801,8.0,po1000006340
6802,8.0,po1000006240
6803,8.0,po1000006239
6804,8.0,po1000006237
6805,8.0,po1000004061
6806,8.0,po1000004066
6807,8.0,po1000004350
6808,8.0,po1000004349
6809,8.0,po1000004548
6810,8.0,po1000008282
6811,8.0,po1000007587
6812,8.0,po1000008608
6813,8.0,po1000006176
6814,8.0,po1000008397
6815,8.0,po1000006153
6816,8.0,po1000008381
6817,8.0,po1000004236
6818,8.0,po1000004135
6819,8.0,po1000004325
6820,8.0,po1000008272
6821,8.0,po1000006244
6822,8.0,po1000008165
6823,8.0,po1000001488
6824,8.0,po1000004125
6825,8.0,po1000004213
6826,8.0,po1000004068
6827,8.0,po1000010011
6828,8.0,po1000008154
6829,8.0,po1000001637
6830,8.0,po1000008202
6831,8.0,po1000004198
6832,8.0,po1000004094
6833,8.0,po1000004305
6834,8.0,po1000003783
6835,8.0,po1000004922
6836,8.0,po1000001381
6837,8.0,po1000004934
6838,8.0,po1000004456
6839,8.0,po1000004363
6840,8.0,po1000007568
6841,8.0,po1000004856
6842,8.0,po1000004527
6843,8.0,po1000008395
6844,8.0,po1000007572
6845,8.0,po1000001062
6846,8.0,po1000004342
6847,8.0,po1000004254
6848,8.0,po1000000323
6849,8.0,po1000000320
6850,8.0,po1000004189
6851,8.0,po1000004550
6852,8.0,po1000004368
6853,8.0,po1000007590
6854,8.0,po1000003486
6855,8.0,po1000001960
6856,8.0,po1000004348
6857,8.0,po1000007448
6858,8.0,po1000002360
6859,8.0,po1000007591
6860,8.0,po1000004410
6861,8.0,po1000004112
6862,8.0,po1000007625
6863,8.0,po1000004387
6864,8.0,po1000000329
6865,8.0,po1000007626
6866,8.0,po1000004238
6867,8.0,po1000001058
6868,8.0,po1000004242
6869,8.0,po1000004214
6870,8.0,po1000004188
6871,8.0,po1000007673
6872,8.0,po1000003976
6873,8.0,po1000000600
6874,8.0,po1000004505
6875,8.0,po1000007594
6876,8.0,po1000004935
6877,8.0,po1000007596
6878,8.0,po1000008566
6879,8.0,po1000007603
6880,8.0,po1000004516
6881,8.0,po1000004441
6882,8.0,po1000004417
6883,8.0,po1000007627
6884,8.0,po1000004558
6885,8.0,po1000007600
6886,8.0,po1000008128
6887,8.0,po1000008141
6888,8.0,po1000004067
6889,8.0,po1000004560
6890,8.0,po1000006156
6891,8.0,po1000002304
6892,8.0,po1000007602
6893,8.0,po1000004129
6894,8.0,po1000004173
6895,8.0,po1000006370
6896,8.0,po1000004312
6897,8.0,po1000004555
6898,8.0,po1000007595
6899,8.0,po1000004448
6900,8.0,po1000004157
6901,8.0,po1000004535
6902,8.0,po1000004447
6903,8.0,po1000005580
6904,8.0,po1000001156
6905,8.0,po1000008278
6906,8.0,po1000007609
6907,8.0,po1000004137
6908,8.0,po1000004534
6909,8.0,po1000004332
6910,8.0,po1000004339
6911,8.0,po1000006362
6912,8.0,po1000001777
6913,8.0,po1000001774
6914,8.0,po1000004400
6915,8.0,po1000004411
6916,8.0,po1000004404
6917,8.0,po1000008146
6918,8.0,po1000006186
6919,8.0,po1000008416
6920,8.0,po1000008148
6921,8.0,po1000000317
6922,8.0,po1000004495
6923,8.0,po1000007437
6924,8.0,po1000004136
6925,8.0,po1000004523
6926,8.0,po1000007441
6927,8.0,po1000004296
6928,8.0,po1000004271
6929,8.0,po1000004273
6930,8.0,po1000004265
6931,8.0,po1000004940
6932,8.0,po1000004462
6933,8.0,po1000004384
6934,8.0,po1000008577
6935,8.0,po1000007629
6936,8.0,po1000004379
6937,8.0,po1000004149
6938,8.0,po1000001529
6939,8.0,po1000004568
6940,8.0,po1000007618
6941,8.0,po1000010258
6942,8.0,po1000008425
6943,8.0,po1000004938
6944,8.0,po1000004228
6945,8.0,po1000007052
6946,8.0,po1000004117
6947,8.0,po1000000106
6948,8.0,po1000000134
6949,8.0,po1000006198
6950,8.0,po1000004867
6951,8.0,po1000007442
6952,8.0,po1000004169
6953,8.0,po1000006184
6954,8.0,po1000004426
6955,8.0,po1000008182
6956,8.0,po1000004424
6957,8.0,po1000010030
6958,8.0,po1000004423
6959,8.0,po1000004536
6960,8.0,po1000004843
6961,8.0,po1000004559
6962,8.0,po1000004240
6963,8.0,po1000004314
6964,8.0,po1000008291
6965,8.0,po1000004483
6966,8.0,po1000004101
6967,8.0,po1000004215
6968,8.0,po1000007443
6969,8.0,po1000008429
6970,8.0,po1000004468
6971,8.0,po1000008264
6972,8.0,po1000001342
6973,8.0,po1000000058
6974,8.0,po1000001251
6975,8.0,po1000004132
6976,8.0,po1000001343
6977,8.0,po1000007599
6978,8.0,po1000000316
6979,8.0,po1000002676
6980,8.0,po1000001155
6981,8.0,po1000007463
6982,8.0,po1000002144
6983,8.0,po1000004358
6984,8.0,po1000004159
6985,8.0,po1000007469
6986,8.0,po1000004216
6987,8.0,po1000007634
6988,8.0,po1000004299
6989,8.0,po1000004083
6990,8.0,po1000006212
6991,8.0,po1000004063
6992,8.0,po1000004481
6993,8.0,po1000006231
6994,8.0,po1000004436
6995,8.0,po1000004931
6996,8.0,po1000004130
6997,8.0,po1000000354
6998,8.0,po1000004084
6999,8.0,po1000004360
7000,8.0,po1000008269
7001,8.0,po1000008584
7002,8.0,po1000004583
