idx	Consumer Company	Country	District	Latitude	Longitude	Mill Company	Mill Name	Parent Company	Province	RSPO	UMLID
6457	hershey	malaysia		3.73694	113.590325	solid palm oil mill berhad	solid pom	solid orient holdings sdn bhd			
6457		malaysia	miri	3.73694	113.590325	solid oil palm plantation sdn bhd	solid	solid orient holdings sdn bhd	sarawak		po1000003893
6458	hershey	indonesia		-1.18	114.0322222	kalimantan ria sejahtera	sondai muara	agrindo			
6458		indonesia	kapuas	-1.1799819999999999	114.03198	kalimantan ria sejahtera	sondai muara	agrindo	kalimantan tengah		po1000007618
6459	hershey	malaysia		5.334363	116.36261200000001	sook oil mill sdn bhd	sook oil mill	chellam plantations			
6459		malaysia	keningau	5.334363	116.36261200000001	chellam plantations (sabah) sdn bhd	sook oil mill	chellam plantations	sabah		po1000003894
6460	hershey	indonesia		1.048917	100.012283	perkebunan nusantara iv	sosa	perkebunan nusantara			
6460		indonesia	padang lawas	1.048917	100.012283	perkebunan nusantara iv	sosa	ptpn iii	sumatera utara		po1000004428
6461	hershey	malaysia		1.791003	103.362557	victory eng hoe plantations sdn bhd	southern malay	southern group			
6461		malaysia	keluang	1.791003	103.362557	victory enghoe plantations sdn bhd	southern malay	victory enghoe plantations sdn bhd	johor		po1000003953
6462	hershey	malaysia		3.8068888888888903	101.02936109999999	southern perak plantations sdn bhd	southern perak	southern group			
6462		malaysia	hilir perak	3.806889	101.029361	southern perak plantations sdn bhd	southern perak	southern group	perak		po1000003896
6463	hershey	malaysia		3.6381010000000003	113.502748	southwind palm oil mill sdn bhd pelita sebakong	southwind / pelita sebakong	wtk group			
6463		malaysia	miri	3.6381010000000003	113.502748	southwind plantation sdn bhd	southwind	wtk holdings bhd	sarawak		po1000004840
6464	hershey	malaysia		4.15411	101.14653	sri ganda oil mill sdn bhd	sri ganda oil mill sdn bhd	NAN			
6464		malaysia	batang padang	4.15411	101.14653	sri ganda oil mill sdn bhd	sri ganda oil mill sdn bhd	unknown	perak		po1000008261
6465	hershey	indonesia		0.464222	101.7365	sri indrapura sawit lestari	sri indrapura sawit lestari	NAN			
6465		indonesia	siak	0.46424	101.7365	sri indrapura sawit lestari	sri indrapura sawit lestari	unknown	riau		po1000008425
6466	hershey	malaysia		3.351525	103.12781899999999	tanah makmur berhad	sri jelutong kks	tanah makmur berhad			
6466		malaysia	pekan	3.351525	103.12781899999999	tanah makmur berhad	sri jelutung	ikhasas group / tanah makmur berhad	pahang		po1000003899
6467	hershey	malaysia		6.203802	117.29118899999999	ppb group bhd, sri kamusan sdn bhd	sri kamusan	wilmar			
6467		malaysia	beluran	6.203802	117.29118899999999	sri kamusan sdn bhd	sri kamusan	wilmar	sabah	rspo certified, mb	po1000000198
6468	hershey	malaysia		2.377322	101.98469399999999	kks sri lingga sdn bhd	sri lingga kks	bell group			
6468		malaysia	alor gajah	2.3776349999999997	101.98531700000001	bell sri lingga sdn bhd	bell sri lingga	bell group	melaka		po1000006242
6469	hershey	malaysia		3.603726	102.917673	sri senggora kilang kelapa sawit sdn bhd	sri senggora	sern lee enterprise			
6469		malaysia	pekan	3.603726	102.917673	sri senggora kilang kelapa sawit sdn bhd	sri senggora	sern lee enterprise sdn bhd	pahang		po1000006199
6470	hershey	malaysia		3.8342110000000003	101.17451700000001	st palm oil mill sdn bhd	st pom	sern lee enterprise			
6470		malaysia	hilir perak	3.8342110000000003	101.17451700000001	st palm oil mill sdn bhd	st palm oil mill	sern lee enterprise sdn bhd	perak		po1000003900
6471	hershey	indonesia		3.760164	98.39299999999999	langkat nusantara kepong	stabat	kuala lumpur kepong berhad			
6471		indonesia	langkat	3.759722	98.393056	langkat nusantara kepong	stabat	kuala lumpur kepong (klk)	sumatera utara	rspo certified, ip	po1000005803
6472	hershey	malaysia		2.48894444444444	102.93625	soon seng palm oil mill sdn bhd	stable win sdn bhd	soon seng palm oil mill sdn bhd			
6472		malaysia	segamat	2.4888220000000003	102.936830999999	jernih kemboja sdn bhd	jernih kemboja	jernih kemboja sdn bhd	johor		po1000007656
6473	hershey	malaysia		2.5283330000000004	101.895278	sime darby plantations sdn bhd	sua betong (sou 15)	sime darby group			
6473		malaysia	port dickson	2.5283330000000004	101.895278	sime darby plantation bhd	sua betong (sou 15)	sime darby	negeri sembilan	rspo certified, ip	po1000000298
6474	hershey	indonesia		-2.652773	114.970661	subur agro makmur	subur agro makmur	astra agro lestari			
6474		indonesia	hulu sungai selatan	-2.652773	114.970661	subur agro makmur	subur agro makmur	astra agro lestari	kalimantan selatan		po1000004228
6475	hershey	indonesia		0.9783888890000001	100.7826111	subur arum makmur	subur arum makmur 2	first resources			
6475		indonesia	rokan hulu	0.978389	100.7826	subur arum makmur	subur arum makmur ii	first resources	riau		po1000007052
6476	hershey	malaysia		2.7489939999999997	102.989292	suburban properties sdn bhd	suburban properties	suburban properties sdn bhd			
6476		malaysia	rompin	2.7489939999999997	102.989292	suburban properties sdn bhd	suburban properties	suburban properties sdn bhd	pahang		po1000003901
6477	hershey	malaysia		3.5252527999999996	113.357533	ppb group bhd, suburmas plantations sdn bhd	suburmas	wilmar			
6477		malaysia	bintulu	3.5252529999999997	113.357533	suburmas plantations sdn bhd	suburmas	wilmar	sarawak		po1000003866
6478	hershey	indonesia		0.68325	100.52923299999999	rohul sawit industri	suka damai factory	bumitama agri			
6478		indonesia	rokan hulu	0.68325	100.52923299999999	rohul sawit industri	sukadamai	bumitama gunajaya agro (bga)	riau	rspo certified, mb	po1000004410
6479	hershey	indonesia		-2.38111	112.539722	sukajadi sawit mekar 1	sukajadi sawit mekar 1	musim mas			
6479		indonesia	kotawaringin timur	-2.381111	112.539722	sukajadi sawit mekar	sukajadi sawit mekar 1	musim mas	kalimantan tengah	rspo certified, ip	po1000000106
6480	hershey	indonesia		-2.37025	112.60261000000001	sukajadi sawit mekar 2	sukajadi sawit mekar 2	musim mas			
6480		indonesia	kotawaringin timur	-2.37025	112.6026111	sukajadi sawit mekar	sukajadi sawit mekar 2	musim mas	kalimantan tengah	rspo certified, ip	po1000000134
6481	hershey	indonesia		-2.06215	112.315367	kridatama lancar	sukamandang	sime darby/minamas			
6481		indonesia	kotawaringin timur	-2.06215	112.315367	kridatama lancar	sukamandang	sime darby	kalimantan tengah	rspo certified, ip	po1000000322
6482	hershey	indonesia		0.658861111	100.8966944	riau kampar sahabat sejati	sukaramai	riau kampar sahabat sejati			
6482		indonesia	kampar	0.6588611	100.8966944	riau kampar sahabat sejati	sukaramai	unknown	riau		po1000006152
6483	hershey	malaysia		5.568408	118.20566299999999	sukau palm oil mill sdn bhd	sukau	malbumi group			
6483		malaysia	sandakan	5.568408	118.20566299999999	sukau palm oil mill sdn bhd	sukau	malbumi group	sabah		po1000003841
6484	hershey	indonesia		-2.267555556	102.5470556	sukses gemilang palem	sukses gemilang palem	NAN			
6484		indonesia	sarolangun	-2.2676	102.5471	sukses gemilang palem	sukses gemilang palem	unknown	jambi		po1000010006
6485	hershey	indonesia		-2.801034	110.59375	sukses karya sawit	sukses karya sawit	ioi corporation berhad			
6485		indonesia	ketapang	-2.801034	110.59375	sukses karya sawit	sukses karya sawit	ioi corporation	kalimantan barat		po1000004867
6486	hershey	indonesia		-3.451	122.16799999999999	sultra prima lestari	sultra prima lestari	non group			
6486		indonesia	konawe utara	-3.451764	122.16824799999999	sultra prima lestari	sultra prima lestari	unknown	sulawesi tenggara		po1000007442
6487	hershey	indonesia		-0.12162200000000001	110.758455	sumatera makmur lestari	sumatera makmur lestari	sumatera makmur lestari			
6487		indonesia	sekadau	-0.12162200000000001	110.758455	sumatera makmur lestari	sumatera makmur lestari	incasi raya (gunas)	kalimantan barat		po1000008127
6488	hershey	indonesia		-0.997233	101.7423	sumbar andalas kencana	sumbar andalas kencana	incasi raya			
6488		indonesia	dharmasraya	-0.997233	101.7423	sumbar andalas kencana	sumbar andalas kencana	incasi raya (gunas)	sumatera barat		po1000004426
6489	hershey	indonesia		0.959467	100.723783	sumber alam makmur sentosa	sumber alam makmur sentosa	padasa enam utama			
6489		indonesia	rokan hulu	0.959467	100.723783	sumber alam makmur sentosa	muara dilam	padasa enam utama	riau		po1000004424
6490	hershey	indonesia		-1.492394	116.44439299999999	sumber bunga sawit lestari	sumber bunga sawit lestari	super venture			
6490		indonesia	penajam paser utara	-1.492394	116.44439299999999	sumber bunga sawit lestari	babulu	superventure	kalimantan timur		po1000008208
6491	hershey	indonesia		-2.006194444	102.49275	sumber guna nabati	sumber guna nabati	sumber guna nabati			
6491		indonesia	sarolangun	-2.006446	102.492852	sumber guna nabati	sumber guna nabati	unknown	jambi		po1000008188
6492	hershey	indonesia		3.7658169999999997	98.40736700000001	sumber kembang jaya	sumber kembang jaya	sumber makmur jaya			
6492		indonesia	langkat	3.7658169999999997	98.40736700000001	sumber makmur jaya	sumber kembang jaya	unknown	sumatera utara		po1000004536
6493	hershey	indonesia		4.033367	98.301517	sumber makmur jaya	sumber makmur jaya	sumber makmur jaya			
6493		indonesia	langkat	4.033367	98.301517	sumber makmur jaya	sumber makmur jaya	unknown	sumatera utara		po1000004559
6494	hershey	indonesia		2.7604330000000004	99.9585	sumber sawit jaya lestari	sumber sawit jaya lestari	sumber sawit jaya lestari			
6494		indonesia	labuhanbatu utara	2.761504	99.958939	sumber sawit jaya lestari	sumber sawit jaya lestari	unknown	sumatera utara		po1000004240
6495	hershey	indonesia		3.270467	99.24775	sumber sawit makmur	sumber sawit makmur	paya pinang			
6495		indonesia	batu bara	3.270467	99.24775	sumber sawit makmur	paya pinang	paya pinang	sumatera utara		po1000004314
6496	hershey	indonesia		1.404184	100.039529	sumber sawit nusantara	sumber sawit nusantara	sumber sawit nusantara			
6496		indonesia	padang lawas utara	1.404184	100.039529	tor ganda	bukit harapan ii	torganda	sumatera utara		po1000004459
6497	hershey	indonesia		1.75455	99.9835	sumber tani agung	sumber tani agung	sumber tani agung			
6497		indonesia	labuhanbatu selatan	1.75455	99.9835	sumber tani agung	sumber tani agung	sumber tani agung (sta)	sumatera utara		po1000004483
6498	hershey	indonesia		-1.68	103.8005556	sumbertama nusa pertiwi	sumbertama nusa pertiwi	bakrie sumatera plantations			
6498		indonesia	muaro jambi	-1.6804	103.799883	sumbertama nusapertiwi	sumbertama nusa pertiwi	bakrie	jambi		po1000004101
6499	hershey	indonesia		-3.13358	101.87569	alno agro utama	sumindo	anglo eastern plantation			
6499		indonesia	bengkulu utara	-3.13275	101.8766	alno agro utama	sumido	anglo-eastern plantation (aep)	bengkulu		po1000004215
6500	hershey	indonesia		-2.086177	102.801564	bahana karya semesta	sungai air jernih	non group			
6500		indonesia	sarolangun	-2.086512	102.80149300000001	bahana karya semesta	sungai air jernih	sinar mas	jambi		po1000008429
6501	hershey	malaysia		2.194746	103.87798000000001	espek sdn bhd	sungai ambat	risda estates sdn bhd			
6501		malaysia	mersing	2.194746	103.87798000000001	risda estates sdn bhd	risda sg ambat	risda estates sdn bhd	johor		po1000003749
6502	hershey	indonesia		-1.5362	103.630567	sungai bahar pasifik utama	sungai bahar pasifik utama	sungai bahar pasifik utama			
6502		indonesia	muaro jambi	-1.5362	103.630567	sungai bahar pasifik utama	sungai bahar pasifik utama	unknown	jambi		po1000004468
6503	hershey	indonesia		0.722944444	117.6575278	kemilau indah nusantara	sungai bengalon	agrindo			
6503		indonesia	kutai timur	0.7229399999999999	117.65753000000001	kemilau indah nusantara	sungai bengalon	agrindo	kalimantan timur		po1000008264
6504	hershey	malaysia		4.404281	118.137855	sg burung industries sdn bhd	sungai burung	teck guan holding			
6504		malaysia	tawau	4.404281	118.137855	sungai burung industries sdn bhd	sungai burung	teck guan group	sabah		po1000003918
6505	hershey	malaysia		5.39432	100.71117	sime darby plantations sdn bhd	sungai dingin (sou 01)	sime darby group			
6505		malaysia	kulim	5.39432	100.71117	sime darby plantation bhd	sungai dingin (sou 1)	sime darby	kedah	rspo certified, mb	po1000000104
6506	hershey	indonesia		1.751238	100.590906	salim ivomas pratama	sungai dua	salim ivomas pratama			
6506		indonesia	rokan hilir	1.751238	100.590906	salim ivomas pratama	sei dua	salim group	riau		po1000002158
6507	hershey	malaysia		3.3369999999999997	103.09997220000001	boustead plantations bhd	sungai jernih kks	boustead plantations berhad			
6507		malaysia	pekan	3.3369999999999997	103.099972	boustead plantations berhad	sungai jernih	boustead plantations berhad	pahang	rspo certified, ip	po1000000338
6508	hershey	malaysia		1.7821310000000001	103.76305699999999	ladang petri tenggara sdn bhd	sungai kachur pom	tradewinds plantation berhad			
6508		malaysia	kota tinggi	1.7833279999999998	103.762661	ladang petri tenggara sdn bhd	sungai kachur	tradewinds plantation berhad	johor		po1000003945
6509	hershey	malaysia		4.404111111111111	100.8358056	kks sungai kerang development sdn bhd	sungai kerang	kks sungai kerang development sdn bhd			
6509		malaysia	perak tengah	4.403481	100.835955	sungai kerang development sdn bhd	sungai kerang	sungai kerang development sdn bhd	perak		po1000003902
6510	hershey	indonesia		-3.548361111	103.84486109999999	perkebunan nusantara vii	sungai lengi	perkebunan nusantara			
6510		indonesia	muara enim	-3.5484699999999996	103.84418000000001	perkebunan nusantara vii	sungai lengi	ptpn iii	sumatera selatan		po1000006240
6511	hershey	indonesia		-2.5358169999999998	104.150283	cahaya cemerlang lestari	sungai lilin (ccl)	rgm			
6511		indonesia	banyu asin	-2.5358169999999998	104.150283	cahaya cemerlang lestari	cahaya cemerlang lestari	superventure	sumatera selatan		po1000004210
6512	hershey	malaysia		2.388242	103.801396	felcra processing & engineering sdn bhd	sungai melikai	felcra			
6512		malaysia	mersing	2.388242	103.801396	felcra processing & engineering sdn bhd	felcra sungai melikai	felcra berhad	johor		po1000003757
6513	hershey	indonesia		-4.218444444	105.58877779999999	sumber indah perkasa	sungai merah	smart/golden agri resources (gar)			
6513		indonesia	tulangbawang	-4.218444	105.588769	sumber indah perkasa	sungai merah	sinar mas	lampung	rspo certified, mb	po1000001343
6514	hershey	indonesia		-0.6614369999999999	115.58972	kruing lestari jaya	sungai perak	tsani hutan abadi			
6514		indonesia	kutai barat	-0.6614399999999999	115.58972	kruing lestari jaya	sungai perak	tsani hutani abadi (tha)	kalimantan timur		po1000007599
6515	hershey	malaysia		5.56367	117.90028000000001	sungai ruku oil palm plantations sdn bhd	sungai ruku	npc resources			
6515		malaysia	kinabatangan	5.56367	117.90028000000001	sungai ruku oil palm plantation sdn bhd	sungai ruku	budaya potensi sdn bhd	sabah		po1000003856
6516	hershey	indonesia		-2.320611111	112.334	binasawit abadi pratama	sungai rungau	smart/golden agri resources (gar)			
6516		indonesia	seruyan	-2.3206	112.334	binasawit abadi pratama	sungai rungau	sinar mas	kalimantan tengah	rspo certified, ip	po1000001155
6517	hershey	malaysia		5.218094000000001	118.031364	thp sabaco sdn bhd	sungai tenegang	th plantations berhad			
6517		malaysia	kinabatangan	5.218094000000001	118.031364	thp sabaco sdn bhd	sungai tenegang	th plantations berhad	sabah		po1000003929
6518	hershey	malaysia		3.585636	101.415681	felda palm industries sdn bhd	sungai tengi	felda			
6518		malaysia	hulu selangor	3.586092	101.415603	fgv palm industries sdn bhd	sg tengi	fgv holdings berhad	selangor		po1000001890
6519	hershey	malaysia		4.9778720000000005	101.955083	sungai terah palm oil mill sdn bhd	sungai terah	sungai terah palm oil mill sdn bhd			
6519		malaysia	gua musang	4.9778720000000005	101.955083	syarikat ladang sungai terah sdn bhd	kilang sawit sungai terah	kumpulan perladangan pkink bhd	kelantan		po1000003903
6520	hershey	malaysia		5.3080940000000005	102.91041700000001	tdm plantation sdn bhd	sungai tong kks	tdm berhad			
6520		malaysia	setiu	5.3080940000000005	102.91041700000001	tdm plantation sdn bhd	sungai tong	tdm berhad	trengganu	rspo certified, mb	po1000001113
6521	hershey	malaysia		2.23185	103.526014	sayong plantation sdn bhd	sungei kahang palm oil sdn bhd	sayong plantation sdn bhd			
6521		malaysia	keluang	2.23185	103.526014	sungei kahang palm oil sdn bhd	sungei kahang	sayong plantation sdn bhd	johor		po1000003888
6522	hershey	indonesia		0.629583333	101.5685	surya intisari raya	surya intisari raya	first resources			
6522		indonesia	pekanbaru	0.629583	101.5685	surya intisari raya	surya intisari raya	first resources	riau		po1000004216
6523	hershey	indonesia		3.80725	96.4935	surya panen subur	surya panen subur	surya panen subur			
6523		indonesia	nagan raya	3.8077	96.4947	surya panen subur	surya panen subur	amara plantation	aceh		po1000004299
6524	hershey	indonesia		-1.805055556	103.4305833	surya utama agrolestari	surya utama agrolestari	non group			
6524		indonesia	muaro jambi	-1.8050560000000002	103.430583	surya utama agrolestari	surya utama agrolestari	unknown	jambi		po1000006212
6525	hershey	indonesia		-1.6937900000000001	119.36168	suryaraya lestari 1	suryaraya lestari 1	astra agro lestari			
6525		indonesia	mamuju utara	-1.6937900000000001	119.36168	suryaraya lestari	suryaraya lestari 1	astra agro lestari	sulawesi barat		po1000004481
